Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:40riOy7x9W7GXjyGp4pjAv,"Hotel California - 2013 Remaster","Hotel California (2013 Remaster)","Eagles",1976-12-08,391376,87,11139125490,2019-04-13T10:10:32Z,"classic rock,soft rock","Rhino/Elektra",0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,4
spotify:track:5nNmj1cLH3r4aA4XDJ2bgY,"September","The Eternal Dance","Earth, Wind & Fire",1992-09-08,214826,6,11139125490,2019-04-13T10:10:32Z,"disco","Legacy/Columbia",0.697,0.809,9,-8.197,1,0.0302,0.114,0.000521,0.183,0.98,125.941,4
spotify:track:2hCOLHDVQhnu0qpLFV4ynj,"nightmares","nightmares","hard life",2018-09-28,207003,0,11139125490,2019-04-13T10:10:32Z,"","Universal-Island Records Ltd.",0.663,0.656,10,-5.803,1,0.0875,0.187,0,0.522,0.667,88.973,4
spotify:track:4aoMv517dci4RMXigkbwMJ,"Hasretinle Yandı Gönlüm","Yapraklara Dallara","Edip Akbayram",2003-10-08,223053,0,11139125490,2019-04-13T10:10:32Z,"anatolian rock,arabesk,turkish pop,karadeniz folk","Türküola Müzik",0.231,0.645,10,-6.678,0,0.0651,0.24,0.00000507,0.129,0.431,176.051,4
spotify:track:3YK6X883OWWWrRttLjF7m3,"'O sole mio","Ten Top Tenors","Eduardo di Capua,Alfredo Mazzucchi,Luciano Pavarotti,National Philharmonic Orchestra,Giancarlo Chiaramello",2015-11-01,204093,0,11139125490,2019-04-13T10:10:32Z,"opera,classical,canzone napoletana,orchestra","Universal Music Group",0.231,0.293,9,-13.214,1,0.0355,0.945,0.0508,0.115,0.332,135.94,3
spotify:track:6ZPBjfkPVKyZOMO66JOQD8,"Grieg: Peer Gynt, Op. 23, Act 3: No. 12, The Death of Åse","Grieg: Peer Gynt","Edvard Grieg,Sir Neville Marriner,Academy of St. Martin in the Fields",1983,349293,11,11139125490,2019-04-13T10:10:32Z,"classical,orchestra,chamber music","Warner Classics",0.165,0.0071,7,-29.268,1,0.0406,0.814,0.471,0.109,0.034,87.177,3
spotify:track:6xT1rbBHC4MrXpCArgrKPt,"Everytime We Say Goodbye","Ella Fitzgerald from A to Z, Vol. 1","Ella Fitzgerald",2008-12-15,211640,0,11139125490,2019-04-13T10:10:32Z,"vocal jazz,jazz,swing music,jazz blues,big band,christmas","Wnts",0.273,0.258,10,-9.391,1,0.0312,0.883,0.000191,0.161,0.205,80.09,4
spotify:track:6XfxmT5QNCXvpZA6PKfWVL,"Sorry Seems To Be The Hardest Word","Blue Moves","Elton John",1976-01-01,228933,67,11139125490,2019-04-13T10:10:32Z,"","EMI",0.371,0.22,7,-12.797,0,0.0324,0.828,0.00000123,0.195,0.112,118.464,4
spotify:track:1jDJFeK9x3OZboIAHsY9k2,"I'm Still Standing","Too Low For Zero","Elton John",1983-05-30,183440,85,11139125490,2019-04-13T10:10:32Z,"","EMI",0.505,0.904,6,-6.863,1,0.179,0.355,0.118,0.14,0.773,176.811,4
spotify:track:23l1kVpqMVREiwU1YAlcr4,"I Guess That's Why They Call It The Blues","Too Low For Zero","Elton John",1983-05-30,285333,73,11139125490,2019-04-13T10:10:32Z,"","EMI",0.673,0.663,0,-7.29,1,0.0269,0.217,0.0174,0.177,0.67,120.634,3
spotify:track:78JAqmzSWW9SKUM6MchOrs,"Best Of My Love","Boogie Nights / Music From The Original Motion Picture","The Emotions",1997-01-01,219066,0,11139125490,2019-04-13T10:10:32Z,"disco","Capitol Records",0.775,0.715,0,-7.954,1,0.0317,0.112,0.0902,0.0779,0.967,115.546,4
spotify:track:1dshUtteuALF2smiNCllnq,"In Dreams","Trust Me Baby / In Dreams","Empress Of",2018-04-11,192853,0,11139125490,2019-04-13T10:10:32Z,"","Terrible Records",0.703,0.572,2,-6.498,0,0.0293,0.345,0.0000153,0.355,0.624,144.956,4
spotify:track:0th4T1Qdnf52KtDgdaHbT3,"Just The Same","Us","Empress Of",2018-10-19,221546,15,11139125490,2019-04-13T10:10:32Z,"","Terrible Records PD",0.78,0.669,9,-6.614,0,0.123,0.323,0.0000141,0.178,0.54,109.007,4
spotify:track:22UDw8rSfLbUsaAGTXQ4Z8,"American Boy","Shine","Estelle,Kanye West",2008-03-28,284733,7,11139125490,2019-04-13T10:10:32Z,"rap","Woah Dad!",0.727,0.729,0,-2.99,1,0.326,0.171,0,0.07,0.512,117.932,4
spotify:track:1TfqLAPs4K3s2rJMoCokcS,"Sweet Dreams (Are Made of This) - 2005 Remaster","Sweet Dreams (Are Made Of This)","Eurythmics,Annie Lennox,Dave Stewart",1983-01-04,216933,85,11139125490,2019-04-13T10:10:32Z,"new wave,synthpop","RCA Records Label",0.692,0.711,0,-7.498,0,0.0317,0.225,0,0.12,0.875,125.135,4
spotify:track:7ovrJLpqqn8pTX9ftTRfpe,"Bir kızıl goncaya benzer dudağın","Sade","Ezgi Köker",2012-12-17,259202,19,11139125490,2019-04-13T10:10:32Z,"","KALAN SES GÖRÜNTÜ",0.368,0.303,2,-9.903,0,0.0335,0.881,0.00000487,0.0694,0.359,141.895,4
spotify:track:2z24PBmJg28sSKReZBqq8i,"Seni Düşünmek Güzel Şey","Seni Düşünmek","Ezginin Günlügü",1989-11-10,268200,0,11139125490,2019-04-13T10:10:32Z,"turkish pop,anatolian rock","ADA MÜZİK",0.336,0.231,5,-16.042,0,0.0357,0.933,0.000217,0.165,0.118,102.21,4
spotify:track:5ogcqs4mkVPMBNf1UFwlac,"Ein Sommernachtstraum, Op. 61: Intermezzo. Allegro appassionato","Mendelssohn: A Midsummer Night's Dream & Symphony No. 4","Felix Mendelssohn,Munich Chamber Orchestra,Alexander Liebreich",2015-05-29,196333,1,11139125490,2019-04-13T10:10:32Z,"chamber music,classical,classical piano,choral,requiem","Sony Classical",0.326,0.0548,2,-23.681,0,0.0367,0.983,0.807,0.158,0.121,100.404,4
spotify:track:6GAQAFEEHJPWBs5UQ467Zx,"Fergalicious","The Dutchess Deluxe","Fergie,will.i.am",2007-01-01,292373,1,11139125490,2019-04-13T10:10:32Z,"","Universal Music Group",0.905,0.587,8,-7.747,0,0.328,0.0635,0,0.21,0.807,129.082,4
spotify:track:4n1ZmoR01zgHQxCZDm1hkP,"Labels Or Love","The Dutchess Deluxe","Fergie",2007-01-01,231546,0,11139125490,2019-04-13T10:10:32Z,"","Universal Music Group",0.797,0.935,8,-6.588,1,0.0913,0.0556,0,0.296,0.906,132.035,4
spotify:track:0bRneHIxjYXY9Aep0osFDt,"Quando Quando Quando","Nine","Fergie",2009-01-01,195466,0,11139125490,2019-04-13T10:10:32Z,"","Universal Music Group",0.639,0.542,4,-8.163,0,0.0409,0.424,0.000208,0.0542,0.729,109.995,4
spotify:track:6yQOZoxzkgp9O2WHHdmzqe,"Düşler Sokağı","Uzun Uzun","Feridun Düzağaç",2004-01-01,267493,45,11139125490,2019-04-13T10:10:32Z,"anatolian rock,turkish pop","PASAJ",0.601,0.482,10,-13.147,1,0.0299,0.118,0.0000368,0.902,0.671,99.555,4
spotify:track:3gQnfFmavSP7nxhD89gmiq,"Samsun'lu Değilim","Teşekkür Ettim Ve Yanından Ayrıldım","Feyyaz Yigit",2017-05-12,243539,36,11139125490,2019-04-13T10:10:32Z,"anatolian rock","Kahir Records",0.837,0.533,2,-11.326,0,0.0461,0.766,0.00122,0.0663,0.654,110.01,4
spotify:track:7IeV6GcNaCfuYR8LXF3rko,"Chopin: Nocturne No. 2 in E-Flat Major, Op. 9 No. 2","Chopin: Nocturnes [Complete]","Frédéric Chopin,Elisabeth Leonskaja",1992,292706,45,11139125490,2019-04-13T10:10:32Z,"classical piano,classical","Warner Classics International",0.428,0.0299,3,-25.039,1,0.0417,0.99,0.918,0.145,0.0906,99.41,3
spotify:track:53aRqhvDsPq3EAKMklycTC,"24 Préludes for Piano, Op. 28: 2. in A minor - Lento","Chopin: Piano Sonata, 4 mazurkas, 24 preludes","Frédéric Chopin,Jan Simon",1992-01-01,137600,0,11139125490,2019-04-13T10:10:32Z,"classical piano,classical,chamber music","Supraphon a.s.",0.298,0.00245,9,-43.17,0,0.0629,0.995,0.962,0.0752,0.0396,94.886,3
spotify:track:4c12SjJS9sPQ2mTC0v8cX7,"Fırtınalar","Ben Daha Büyümedim","Ebru Gündeş",1995-03-16,264600,0,11139125490,2020-07-20T22:17:36Z,"arabesk,turkish pop,t-pop","BONUS MÜZİK PROD.",0.642,0.818,5,-7.965,0,0.0464,0.414,0,0.343,0.754,118.056,4
spotify:track:0BHcz7B188zoLfi9Utz2jx,"Firtinalar","Sehir Rehberi","Pamela",2004-11-23,244440,45,11139125490,2020-07-20T22:17:36Z,"turkish pop,arabesk,anatolian rock","Epic",0.694,0.681,1,-6.185,1,0.0377,0.00493,0.00000268,0.0458,0.714,130.046,4
spotify:track:2cs4c2JrEP7MRO8nZnUSVv,"Away","33 000 FT.","Kazy Lambist",2018-06-08,187706,31,11139125490,2020-07-20T22:17:36Z,"french indie pop","Wagram Music / Cinq 7",0.718,0.441,1,-11.741,1,0.0466,0.265,0.0511,0.114,0.431,156.015,4
spotify:track:6IZvVAP7VPPnsGX6bvgkqg,"PRIDE.","DAMN.","Kendrick Lamar",2017-04-14,275253,86,11139125490,2020-07-20T22:17:36Z,"hip hop,west coast hip hop","Aftermath",0.665,0.535,4,-7.056,0,0.0572,0.0786,0.0000168,0.154,0.37,138.842,4
spotify:track:12NG9pyCWHHVU6qqi2eeY8,"Edelweiss","Edelweiss","The Rodeo",2019-09-13,186768,13,11139125490,2020-07-20T22:17:36Z,"french indie pop,french pop","Claro Oscuro",0.289,0.722,7,-7.106,1,0.0499,0.248,0.0214,0.168,0.423,72.755,4
spotify:track:0GCZhWPHLqF7GDVeAz9bPy,"Tuhaf Şey","Eğer Dinlersen...","Pamela",2003-01-01,188200,16,11139125490,2020-07-20T22:17:36Z,"turkish pop,arabesk,anatolian rock","İmaj Music",0.51,0.712,4,-6.122,0,0.0435,0.0391,0.000499,0.11,0.79,165.222,4
spotify:track:5UhU83cXE2myfUMU0DyL7i,"Ayrılamayız Biz","Eğer Dinlersen...","Pamela",2003-01-01,245133,49,11139125490,2020-07-20T22:17:36Z,"turkish pop,arabesk,anatolian rock","İmaj Music",0.752,0.845,7,-4.052,0,0.137,0.482,0,0.0863,0.837,129.999,4
spotify:track:1THBrP4ws26PleOOqn1pn3,"Sevgi Yalanları","Eğer Dinlersen...","Pamela",2003-01-01,242733,18,11139125490,2020-07-20T22:17:36Z,"turkish pop,arabesk,anatolian rock","İmaj Music",0.767,0.584,4,-4.862,0,0.045,0.0805,0.0000223,0.0902,0.837,129.997,4
spotify:track:1zvYRJxs9Kke8NizUZNPpo,"Bir Küçük Kadın","Eğer Dinlersen...","Pamela",2003-01-01,237426,13,11139125490,2020-07-20T22:17:36Z,"turkish pop,arabesk,anatolian rock","İmaj Music",0.665,0.811,11,-4.72,0,0.0302,0.0662,0.000137,0.363,0.817,139.949,4
spotify:track:3bPmKS2GJWcH2Wy3YEY6d6,"Eğer Dinlersen","Eğer Dinlersen...","Pamela",2003-01-01,243200,22,11139125490,2020-07-20T22:17:36Z,"turkish pop,arabesk,anatolian rock","İmaj Music",0.644,0.874,4,-6.224,0,0.0358,0.144,0.0646,0.0619,0.863,95.007,4
spotify:track:6XNANAB7sFvkfho6bMCp7o,"Summertime In Paris","ERYS (Deluxe)","Jaden,WILLOW",2019-07-05,270960,64,11139125490,2020-07-20T22:17:36Z,"","MSFTSMusic / Roc Nation Records",0.569,0.86,9,-4.116,1,0.043,0.135,0,0.153,0.289,90.937,4
spotify:track:30xUaJSXc6aQfsF3yIcj0o,"EXHALE (feat. Sia)","EXHALE (feat. Sia)","kenzie,Sia",2020-06-24,154434,38,11139125490,2020-07-20T22:17:36Z,"","Arista Records",0.798,0.693,11,-6.098,0,0.0984,0.000655,0.0798,0.104,0.38,114.956,4
spotify:track:2u8AXJyk8pICzj2wyPBL0b,"2002","Ich & keine Maske","Sido,Apache 207",2019-09-26,237157,66,11139125490,2020-07-20T22:17:36Z,"german hip hop,german pop","Urban",0.657,0.691,8,-7.907,0,0.236,0.213,0,0.099,0.493,160.106,4
spotify:track:1Z4w6YamUv4sYZCf8nPT8N,"A la plage","Juniore","Juniore",2016-05-20,218040,0,11139125490,2020-07-20T22:17:36Z,"french indie pop,french pop","A+LSO",0.66,0.675,9,-7.086,1,0.0399,0.045,0.535,0.249,0.577,161.969,4
spotify:track:3vDJUlhCEqZLyRQVbsWsEI,"Odyssée","Odyssée - EP","L'Impératrice",2015-10-12,288528,44,11139125490,2020-07-20T22:17:36Z,"french indie pop,french house,french pop","microqlima",0.676,0.555,8,-10.57,0,0.0388,0.288,0.851,0.142,0.677,109.017,4
spotify:track:78rUKcuPy0AuHNSkn2cFxK,"Parfum thérémine - Version acoustique","Odyssée (Version acoustique)","L'Impératrice",2017-03-08,198971,33,11139125490,2020-07-20T22:17:36Z,"french indie pop,french house,french pop","microqlima",0.632,0.246,6,-12.115,0,0.0284,0.668,0.405,0.102,0.315,100.011,4
spotify:track:5FfTFlQLoe8yQu8EBfd84x,"Odyssée - Version acoustique","Odyssée (Version acoustique)","L'Impératrice",2017-03-08,179002,25,11139125490,2020-07-20T22:17:36Z,"french indie pop,french house,french pop","microqlima",0.712,0.477,3,-9.782,0,0.0435,0.811,0.836,0.0954,0.631,97.99,4
spotify:track:4aYvkBy9OjrTiCNjdFXL4p,"La Lune - Version acoustique","Odyssée (Version acoustique)","L'Impératrice",2017-03-08,196874,23,11139125490,2020-07-20T22:17:36Z,"french indie pop,french house,french pop","microqlima",0.624,0.445,7,-9.843,0,0.0324,0.482,0.43,0.231,0.646,109.987,4
spotify:track:4lvRuiCSvrrfmnAb4YHZHn,"Paloma","Paloma + Remixes","MiRET,Tuğçe Kurtiş,Santi & Tuğçe",2019-03-21,506655,46,11139125490,2020-07-20T22:17:36Z,"organic house,downtempo","Kybele",0.714,0.611,2,-11.663,1,0.0395,0.15,0.245,0.211,0.482,99.998,4
spotify:track:37WBfdm7B3blOtJMxDyc5g,"The Bus to Nowhere.","Silent Struggles","Marcoca,Nice Guys",2020-06-05,289510,45,11139125490,2020-07-20T22:17:36Z,"surf rock","Nice Guys",0.371,0.622,1,-11.456,0,0.0689,0.368,0.234,0.0938,0.344,165.447,4
spotify:track:6fOGZ9hY8rkobJSO3TQXbA,"Deep Space","Voyage","Say Yes Dog",2019-05-10,250626,24,11139125490,2020-07-20T22:17:36Z,"","Diskodogs Records",0.703,0.577,5,-10.151,1,0.0304,0.313,0.671,0.167,0.823,131.01,4
spotify:track:2PGA1AsJal6cyMNmKyE56q,"200 km/h","Platte","Apache 207",2019-10-25,163146,65,11139125490,2020-07-20T22:17:36Z,"german hip hop","Four Music Local",0.899,0.67,11,-6.455,0,0.163,0.269,0.0000138,0.105,0.413,148.065,4
spotify:track:57tck8MCxkY6tcQC6VhahR,"Bläulich","Bläulich","Apache 207",2020-07-03,196229,55,11139125490,2020-07-20T22:17:36Z,"german hip hop","Four Music Local",0.796,0.687,1,-7.855,1,0.357,0.0633,0.000443,0.118,0.222,153.959,4
spotify:track:1SSzM044DUbVpYNNHWIhYJ,"Vermissen (feat. Henning May)","Vermissen (feat. Henning May)","Juju,Henning May",2019-05-03,161882,62,11139125490,2020-07-20T22:17:36Z,"german hip hop,german pop","JINX",0.718,0.667,9,-5.008,0,0.0551,0.169,0,0.0674,0.48,89.029,4
spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M,"Roller","Platte","Apache 207",2019-10-25,157093,69,11139125490,2020-07-20T22:17:36Z,"german hip hop","Four Music Local",0.941,0.758,10,-6.47,0,0.17,0.0256,0.00258,0.193,0.683,128.017,4
spotify:track:1LYuXxdooUiWRNMPEPleqX,"DOPENESS (feat. CL)","MASTERS OF THE SUN VOL. 1","Black Eyed Peas,CL",2018-10-26,278759,38,11139125490,2020-07-20T22:17:36Z,"k-pop,k-rap","UMGRI Interscope",0.829,0.504,8,-9.442,0,0.134,0.0336,0.0000466,0.351,0.335,99.957,4
spotify:track:0pGC7cwCOakpvCFYiawNhM,"FEEL THE BEAT","TRANSLATION","Black Eyed Peas,Maluma",2020-11-02,237714,51,11139125490,2020-07-20T22:17:36Z,"reggaeton,latin,urbano latino","Epic",0.896,0.528,0,-5.981,0,0.0849,0.114,0.000189,0.773,0.312,104.991,4
spotify:track:6iOJoSoSl5GF0Fzbc9Pt89,"Gare du Nord","Mojo - EP","Claire Laffut",2018-11-09,238067,43,11139125490,2020-07-20T22:17:36Z,"french indie pop,french pop,french house","Universal Music Division Decca Records France",0.43,0.559,0,-7.611,1,0.0525,0.669,0.00856,0.0729,0.424,84.673,4
spotify:track:6jwh6mczhdbnmATZ2bH2QK,"Blue Orange Green","Basic Instinct","Jimmy Whoo,Chilly Gonzales",2019-11-15,198973,36,11139125490,2020-07-20T22:17:36Z,"jazz house,neoclassical","Free Hand Records",0.63,0.377,0,-13.728,1,0.0307,0.709,0.0821,0.0994,0.216,93.978,4
spotify:track:6TbsXTCa3lwOWJLGul2mwF,"Key to Love (Is Understanding)","Key to Love (Is Understanding)","BADBADNOTGOOD,Jonah Yano",2019-12-06,354243,0,11139125490,2020-07-20T22:17:36Z,"indie jazz","Light In The Attic",0.546,0.398,6,-9.225,0,0.0288,0.399,0.0262,0.11,0.442,127.307,4
spotify:track:7BeLpTXJK7qLBRquLdxiqh,"Mühürledim Seni Kalbime (Bir Hadise Var)","Bir Hadise Var","Nazan Öncel",1992,209066,0,11139125490,2020-07-20T22:17:36Z,"turkish pop,arabesk","YAŞAR KEKEVA PLAKÇILIK",0.397,0.246,4,-18.822,0,0.0475,0.333,0,0.0858,0.461,200.251,4
spotify:track:5QO79kh1waicV47BqGRL3g,"Save Your Tears","After Hours","The Weeknd",2020-03-20,215626,87,11139125490,2020-07-20T22:17:36Z,"","Republic Records",0.679,0.825,0,-5.487,1,0.0309,0.0212,0.0000121,0.543,0.644,118.049,4
spotify:track:2ncc4UcSFIDpYY2o3I2k2X,"The Loch Ness Monster","The Loch Ness Monster","Matilda Mann",2019-11-12,199493,0,11139125490,2020-07-20T22:17:36Z,"","sevenfoursevensix",0.53,0.349,4,-11.501,1,0.0366,0.667,0.0000287,0.126,0.383,143.504,3
spotify:track:2YzmfPLqUx5CJOaw5ThsBV,"Plain Jane REMIX (feat. Nicki Minaj)","Plain Jane REMIX (feat. Nicki Minaj)","A$AP Ferg,Nicki Minaj",2017-12-15,202636,70,11139125490,2020-07-20T22:17:36Z,"rap","A$AP Worldwide/Polo Grounds Music/RCA Records",0.791,0.839,11,-4.284,1,0.266,0.0588,0.0000626,0.259,0.383,170.113,4
spotify:track:1ea5DRqRojXDvXGfKwcM5u,"strongboi","strongboi","strongboi",2020-03-20,270241,0,11139125490,2020-07-20T22:17:36Z,"bedroom pop","strongboi",0.724,0.761,1,-7.638,1,0.0705,0.499,0.281,0.121,0.902,84.035,4
spotify:track:0iN1zqoe1A5QYoVeP6o4VN,"Isati","Image au mur","Grand Blanc",2018-09-14,383893,23,11139125490,2020-07-20T22:17:36Z,"french indie pop,french pop,french house","A+LSO",0.506,0.479,9,-8.904,0,0.0357,0.271,0.485,0.161,0.0733,119.914,4
spotify:track:0dkH6MkLbg4Ncg31gZcsiK,"Geçer","Sezen Aksu '88","Sezen Aksu",1988-02-22,260586,56,11139125490,2020-07-20T22:17:36Z,"turkish pop,arabesk","SN Music",0.398,0.543,11,-6.227,1,0.036,0.535,0,0.102,0.214,80.888,4
spotify:track:4oqU16JlZ14edkJX2GXHrF,"Düşünme Kaybolursun","Düşünme Kaybolursun","No Land,İsimsiz Orkestra,Kamil Hajiyev",2020-06-03,304666,0,11139125490,2020-07-20T22:17:36Z,"","Dinozor Plak",0.189,0.433,1,-10.799,0,0.0319,0.427,0.139,0.0859,0.275,51.988,4
spotify:track:6jw2gaUjhFqiY3imoKe5b1,"Breath of Roma","Meryem","Meryem Aboulouafa",2020-05-29,205840,63,11139125490,2020-07-20T22:17:36Z,"","Animal 63",0.716,0.334,11,-11.026,1,0.029,0.934,0.019,0.107,0.158,98.022,4
spotify:track:0Xne1P32xl9Blq5GT0GqWU,"İstikrarlı Hayal Hakikattir","İstikrarlı Hayal Hakikattir","Gaye Su Akyol",2018-10-26,320863,17,11139125490,2019-04-13T10:10:32Z,"anatolian rock","Dunganga Records",0.595,0.719,6,-10.105,1,0.0801,0.246,0.0447,0.113,0.405,99.953,4
spotify:track:4jDmJ51x1o9NZB5Nxxc7gY,"Careless Whisper","Ladies And Gentlemen... The Best Of George Michael","George Michael",1998-11-09,300106,18,11139125490,2019-04-13T10:10:32Z,"","Sony Music Entertainment",0.574,0.628,2,-8.815,0,0.036,0.13,0,0.271,0.803,153.119,4
spotify:track:7dy3wgcEidHARPU9uyLign,"Shadows of the Dark","El Dorado","Gizmo Varillas",2016-11-04,192666,33,11139125490,2019-04-13T10:10:32Z,"","Big Lake Music",0.615,0.629,4,-12.286,0,0.0316,0.853,0.561,0.112,0.647,99.958,4
spotify:track:3XiFWZoHQtGUYIdtShPwPD,"Moonlight Serenade","Pure Gold","Glenn Miller",1980-04-09,201400,48,11139125490,2019-04-13T10:10:32Z,"big band,swing music,jazz","RCA Bluebird",0.343,0.157,3,-11.116,1,0.0295,0.958,0.113,0.178,0.0673,78.328,3
spotify:track:2a1MrtxYybqFV1Ow8VJ1dW,"I Will Survive - Rerecorded","I Will Survive (Rerecorded)","Gloria Gaynor",1982-01-01,250887,56,11139125490,2019-04-13T10:10:32Z,"disco","Marfontaine Music",0.672,0.751,9,-7.977,0,0.05,0.00314,0,0.0796,0.57,120.044,4
spotify:track:5T4DlSBcqRhKdUljhPFb5D,"Bi Seni Konuşurum","Arka Bahçem","Göksel",2005-05-11,230413,62,11139125490,2019-04-13T10:10:32Z,"turkish pop,t-pop","Columbia",0.766,0.681,4,-7.218,0,0.0386,0.352,0.00000463,0.0969,0.701,95.995,4
spotify:track:1v7P2YEj9NVGUwrId6oPI4,"Günün Birinde","Körebe","Göksel",2001-10-08,238840,0,11139125490,2019-04-13T10:10:32Z,"turkish pop,t-pop","Columbia",0.473,0.807,5,-6.406,0,0.037,0.0498,0.00000748,0.189,0.696,175.97,4
spotify:track:47MuBj8x7h6nrfZ0AxDqC8,"Depresyondayım","Körebe","Göksel",2001-10-08,244520,0,11139125490,2019-04-13T10:10:32Z,"turkish pop,t-pop","Columbia",0.721,0.361,10,-12.424,1,0.0431,0.748,0,0.0923,0.429,129.887,4
spotify:track:6AwnFS3mwDmUs3kpmrxxnm,"Çaresizim","Mektubumu Buldun Mu ?","Göksel",2009-04-14,218697,0,11139125490,2019-04-13T10:10:32Z,"turkish pop,t-pop","AVRUPA MÜZİK YAPIM",0.385,0.574,11,-6.016,0,0.0342,0.275,0,0.104,0.56,76.564,4
spotify:track:6URG489mM1QK8NVqjFhcyk,"Firar","Söz Ver","Göksel",2003-06-10,225440,23,11139125490,2019-04-13T10:10:32Z,"turkish pop,t-pop","SONY MUSIC TURKEY",0.843,0.715,2,-7.143,0,0.164,0.724,0,0.0529,0.802,131.902,4
spotify:track:3VsY8ODRtXZeyPKQ0htEHN,"Sabır","Yollar","Göksel",1997-05-01,252253,0,11139125490,2019-04-13T10:10:32Z,"turkish pop,t-pop","BONUS MÜZİK PROD.",0.745,0.637,7,-8.031,0,0.0354,0.208,0,0.09,0.855,133.969,4
spotify:track:1qDrWA6lyx8cLECdZE7TV7,"Somebody That I Used To Know","Making Mirrors","Gotye,Kimbra",2011-01-01,244884,84,11139125490,2019-04-13T10:10:32Z,"","Universal-Island Records Ltd.",0.865,0.521,0,-6.932,1,0.0371,0.548,0.000115,0.0989,0.748,129.059,4
spotify:track:3LMXAUFA6PWe0iHyHfMKRL,"Laughing","The Essential The Guess Who","The Guess Who",2010-10-26,161093,42,11139125490,2019-04-13T10:10:32Z,"classic rock","RCA/BMG Heritage",0.378,0.505,2,-10.863,1,0.042,0.432,0.000226,0.27,0.415,95.254,4
spotify:track:6nGuPrAiLMA1ll4AGtEgHF,"Ikaria","Ikaria","Güneş Özgeç",2018-09-21,190973,0,11139125490,2019-04-13T10:10:32Z,"","Güneş Özgeç",0.593,0.238,8,-12.144,1,0.0688,0.882,0,0.121,0.457,84.615,4
spotify:track:2oxtQ84p1j5GmyzmD50Lq0,"Rich Girl","Love. Angel. Music. Baby.","Gwen Stefani,Eve",2004-11-12,236213,73,11139125490,2019-04-13T10:10:32Z,"","Interscope",0.856,0.746,7,-2.728,0,0.042,0.0292,0.0000153,0.206,0.761,98.018,4
spotify:track:0eqH0ALoDQevq59YcQ53KE,"Hollaback Girl","Love. Angel. Music. Baby.","Gwen Stefani",2004-11-12,199853,74,11139125490,2019-04-13T10:10:32Z,"","Interscope",0.926,0.916,10,-2.221,0,0.0929,0.35,0.00000601,0.0234,0.904,110.009,4
spotify:track:5p0G2rkk5rQODeWyP6Mlx3,"Rare","This Is What The Truth Feels Like","Gwen Stefani",2016-03-18,235346,27,11139125490,2019-04-13T10:10:32Z,"","Interscope",0.651,0.785,5,-5.4,0,0.0332,0.00149,0.0000482,0.125,0.536,106.075,4
spotify:track:7uQ5JpZfgg7a99badEYOZ3,"Sonbahar","Seni Beklerken","Halil Sezai",2011-11-17,290667,0,11139125490,2019-04-13T10:10:32Z,"arabesk,turkish pop","Dokuz Sekiz Müzik",0.551,0.57,7,-7.727,0,0.0407,0.09,0.0000105,0.19,0.543,80.08,4
spotify:track:6LfZsYyOE63btNxpMLCXB0,"Yanıma Gel","Seni Beklerken","Halil Sezai",2011-11-17,276456,0,11139125490,2019-04-13T10:10:32Z,"arabesk,turkish pop","Dokuz Sekiz Müzik",0.643,0.377,11,-10.227,0,0.0271,0.396,0.000011,0.135,0.473,119.994,4
spotify:track:7rWWptJQKjDfvMTrYAePhG,"Fırtına","Seni Beklerken","Halil Sezai",2011-11-17,242462,0,11139125490,2019-04-13T10:10:32Z,"arabesk,turkish pop","Dokuz Sekiz Müzik",0.715,0.723,5,-5.519,0,0.0397,0.235,0.00000374,0.0957,0.557,100.055,4
spotify:track:2LrBGymqyBLQJaodNWPOn6,"Bir Rüzgar Esti","Seni Beklerken","Halil Sezai",2011-11-17,240883,0,11139125490,2019-04-13T10:10:32Z,"arabesk,turkish pop","Dokuz Sekiz Müzik",0.722,0.497,2,-8.507,0,0.0458,0.412,0,0.0829,0.673,77.485,4
spotify:track:2OR6i95u7mE2JUiHHHzWYe,"Kim Bilebilir Aşkı","Apayrı","Hande Yener",2006,298346,0,11139125490,2019-04-13T10:10:32Z,"turkish pop,t-pop","DOĞAN MÜZİK YAPIM",0.714,0.814,1,-7.01,0,0.0295,0.00136,0.000103,0.0808,0.439,125.009,4
spotify:track:4ohGqhzBrIKX6gpt3QP654,"Armağan","Aşk Kadın Ruhundan Anlamıyor","Hande Yener",2004,255333,0,11139125490,2019-04-13T10:10:32Z,"turkish pop,t-pop","DOĞAN MÜZİK YAPIM",0.535,0.747,3,-7.172,0,0.0487,0.109,0,0.0797,0.653,159.922,4
spotify:track:2UHYpaYkesrbfoxw933u2A,"Yanındaki Var Ya","Aşk Kadın Ruhundan Anlamıyor","Hande Yener",2004,260373,0,11139125490,2019-04-13T10:10:32Z,"turkish pop,t-pop","DOĞAN MÜZİK YAPIM",0.643,0.539,0,-7.545,1,0.0297,0.06,0,0.0918,0.267,84.968,4
